pt_l1,pt_l2,E_l1,E_l2,eta_l1,eta_l2,phi_l1,phi_l2,DeltaR_l1l2,DeltaPhi_l1l2,DeltaTheta_l1l2,DeltaEta_l1l2,cos_l1l2,pt_l1_CM,pt_l2_CM,E_l1_CM,E_l2_CM,eta_l1_CM,eta_l2_CM,phi_l1_CM,phi_l2_CM,DeltaR_l1l2_CM,DeltaPhi_l1l2_CM,DeltaTheta_l1l2_CM,DeltaEta_l1l2_CM,cos_l1l2_CM,b2_l1l2,b4_l1l2,M_l1l2,SpinCorr_Rcosl1,SpinCorr_Rcosl2,SpinCorr_Ncosl1,SpinCorr_Ncosl2,xs_weight
35.84827423095703,27.393606185913086,94.56534758460721,150.81152180694886,-1.625109672546387,-2.3905160427093497,-0.5558735728263854,2.398818016052246,3.0522203879923504,-2.9546915888786316,-0.20615164862107527,0.7654063701629628,0.8423101713066798,32.25394113833233,32.253941138332394,33.53282292784046,33.532822927840414,0.2806817190969948,-0.28068171909691453,-0.6206210825278013,2.520971571061993,3.191352896630242,3.141592653589792,-0.5541344602521228,0.7654063701629628,-1.0,-0.06765827930256983,0.9099684506092499,67.06564585568049,-0.28873900151386434,-0.1810518434681889,0.18769744302501135,0.1176944157033523,3.832640140899457e-05
122.3228759765625,92.48377990722656,148.255197676445,98.80826762612074,-0.6401640176773071,-0.36774808168411255,-2.2760462760925293,0.7652302384376526,3.0534526818039773,-3.041276514530182,0.24071804269190156,-0.2724159359931946,-0.569493522907616,105.67185743286318,105.67185743286318,107.21767186286323,107.21767186286323,-0.17083859811572247,0.17083859811572316,-2.3245855347253253,0.8170071188644681,3.160118305936336,-3.141592653589793,0.3400271993295647,-0.2724159359931946,-1.0,-0.7683890067068626,0.1988954837992468,214.43534372572645,-0.6163844144197671,-0.9248435925449294,0.2411639341768609,0.36185035516570335,3.832640140899457e-05
75.1433334350586,62.0698013305664,76.34523555951202,79.88375696268012,-0.17861878871917725,0.7405853867530823,-0.64792799949646,2.4861412048339844,3.266087275891154,-3.1340692043304443,0.8585843799535499,-0.9192041754722595,-0.876007132325017,68.68130834069761,68.68130834069761,75.63493801650546,75.63493801650546,-0.44627596605355163,0.44627596605355124,-0.6512884610138867,2.4903041925759064,3.2659230475621253,-3.141592653589793,0.8643196638053685,-0.9192041754722595,-1.0,-0.764747559888767,-0.11125957243624991,151.26987603301092,-0.9859949460276416,-0.9423194310970611,-0.03512963899411818,-0.03357354068086118,3.832640140899457e-05
105.3646469116211,93.29510498046875,340.50733261900814,363.8915878357561,-1.8413109779357915,-2.0373821258544913,-0.36055466532707214,2.8137409687042236,3.1150664350627006,3.1088896731482905,-0.05532127244975227,0.19607114791869984,0.839846071976159,99.47284639830085,99.47284639830737,99.61002335492559,99.6100233549067,0.0525113774240858,-0.05251137741897609,-0.3456176598948052,2.7959749936949705,3.1433476072690523,-3.141592653589776,-0.10497452234814864,0.19607114791869984,-0.9999999999999998,-0.07929083878660577,0.9191369107627649,199.22004670983185,-0.2824341032950471,-0.2642844362674322,-0.07552943665000703,-0.07067579429596023,3.832640140899457e-05
52.03050994873047,51.68852615356445,83.43211791624854,55.25207813467812,1.0497834682464597,0.3692285716533661,-2.318511486053467,0.5924907326698303,2.989496426605791,-2.911002218723297,-0.5363084057840861,0.6805548965930937,-0.29176792753413483,51.50011380119569,51.500113801195695,54.56550685696767,54.565506856967694,0.3433388448612881,-0.3433388448612902,-2.4465980310620465,0.6949946225277467,3.2157628411703647,-3.141592653589793,-0.6735710443527554,0.6805548965930937,-0.9999999999999999,-0.567963474515815,0.2761955469816803,109.13101371393533,0.020565930039803608,0.031055105220763015,-0.617193840639917,-0.931979230970004,3.832640140899457e-05
81.91780090332031,70.13024139404297,212.1587036664332,85.48453279154735,-1.6052188873291016,-0.6502100229263306,-1.9904505014419556,1.6942176818847656,2.768453209654163,2.598517123852865,0.5656672729552432,-0.955008864402771,0.25627888113356856,71.79346540670525,71.79346540670522,82.1228961709649,82.12289617096404,-0.5301952067206338,0.530195206720613,-1.6630095477591498,1.4785831058306453,3.315724993121029,3.1415926535897913,1.0139393122523372,-0.955008864402771,-1.0,-0.27118869688003744,0.5274675780136059,164.2457923419289,-0.03930443377647704,-0.09754721054269266,-0.33055557060745866,-0.8203851510870165,3.832640140899457e-05
67.90054321289062,61.94962310791017,92.40479755302148,130.86001157561915,-0.8258961439132692,-1.3795280456542969,0.42682206630706787,-2.698326349258423,3.173808579914183,3.1251484155654907,-0.3322446789851772,0.5536319017410277,0.24963008845355367,65.24256497389308,65.24256497389304,67.35555902391908,67.3555590239199,0.25382442108250414,-0.2538244210825597,0.4337902651652895,-2.7078023884245037,3.1823437507662318,-3.141592653589793,-0.5022839951402414,0.5536319017410277,-1.0,-0.3478177336211627,0.5974478220747164,134.71111804783908,-0.7008613157291078,-0.49490250851206913,-0.12381195521134808,-0.08742792025000812,3.832640140899457e-05
92.57427215576172,58.4984245300293,474.90257976822653,156.1400079925688,2.318607568740845,1.6378031969070435,2.8128318786621094,-0.8114500045776368,2.744678853809134,-2.65890342393984,-0.18783386515300948,0.6808043718338017,0.8446901285193575,66.6909615907086,66.69096159070882,75.8828957141786,75.88289571418296,0.5191803319586162,-0.5191803319586866,2.522294650430811,-0.6192980031589785,3.3087455733948654,3.1415926535897896,-0.994629177090546,0.6808043718338017,-1.0,-0.06468846643896385,0.9093785949583214,151.7657914283624,-0.08328833095569865,-0.25332292308664056,-0.10807416143747502,-0.3287094623140241,3.832640140899457e-05
149.3248443603515,85.1885681152344,150.14794427601268,96.85887760876265,-0.10494843125343317,0.5176396965980529,1.7817295789718628,-1.5471458435058594,3.01919904474494,-2.954309884701864,0.6007163845736108,-0.622588127851486,-0.9091556961269851,113.23203507489343,113.23203507489347,117.82435942115188,117.82435942115185,-0.2838504673121733,0.2838504673121734,1.703879431851268,-1.4377132217385251,3.1924737668871637,-3.141592653589793,0.5602276054427202,-0.622588127851486,-1.0,-0.8593957821447726,-0.04975991398221236,235.64871884230374,-0.4921584276159727,-0.7629303373010358,-0.2336397706303299,-0.36218188902582804,3.832640140899457e-05
120.29215240478516,109.20023345947267,201.8494329935287,169.09360674526565,1.1070625782012937,1.0045746564865112,-2.8212389945983887,0.26927483081817627,3.0922127157083397,-3.090513825416565,-0.0636193247902831,0.10248792171478249,0.22875296161403685,114.40630049808826,114.40630049808789,114.72527769150919,114.7252776915069,0.0746567344310046,-0.07465673443078756,-2.846937842678376,0.29465481091141554,3.1451389338267535,-3.1415926535897913,-0.1491749588640694,0.10248792171478249,-0.9999999999999999,-0.3843610290106587,0.6131139906246955,229.45055538301605,-0.49877685396544796,-0.5953969940146241,-0.26492764401893154,-0.3162478804422922,3.832640140899457e-05
69.07701873779297,48.817955017089844,111.0870716262956,54.9813920484733,1.0534759759902952,-0.4973586201667786,1.2936415672302246,2.550987958908081,1.9964989089160554,-1.2573463916778564,-1.377759231606542,1.5508345961570738,-0.19003797415354218,33.51875737498273,33.51875737498271,60.28441308134064,60.284413081340624,1.1919264162063068,-1.1919264162063077,0.31751981009336233,-2.8240728434964306,3.9436478960083394,-3.141592653589793,-1.9624365824376835,1.5508345961570738,-1.0,0.17024212493505544,-0.3602800990885976,120.56882616268126,0.36484782635545326,0.7371562470319792,-0.3005047663133561,-0.6071544072595365,3.832640140899457e-05
67.10843658447266,27.282089233398445,73.94013358096421,31.545772410256905,0.44747969508171076,-0.5520368218421935,2.723484992980957,-1.6909456253051758,2.1192633991236107,-1.8687546888934534,-0.9592146141190574,0.9995165169239042,-0.4412036967986005,34.77094427631682,34.77094427631683,40.9975953103756,40.997595310375594,0.589869421730579,-0.589869421730579,2.2456828905411608,-0.8959097630486328,3.3557991805023772,-3.1415926535897927,-1.1167334459817537,0.9995165169239042,-1.0,-0.23043251066505147,-0.2107711861335489,81.99519062075119,0.21841587690069997,0.5119449574482512,-0.36642561482542735,-0.8588649710434654,3.832640140899457e-05
43.31105422973633,27.819152832031254,45.605445981968565,47.21419428328867,0.32407873868942266,1.1211793422698975,-2.463495969772339,0.7038503885269165,3.216181233635325,3.115838948880331,0.6221631001669684,-0.7971006035804749,-0.30633200151179146,35.63655307756413,35.63655307756413,37.502172757940365,37.502172757940365,-0.32218252417088256,0.32218252417088333,-2.45354113873327,0.6880515148565227,3.206994031271939,-3.141592653589793,0.6334982037506829,-0.7971006035804749,-0.9999999999999999,-0.5593830801073049,0.25305107859551346,75.00434551588074,-0.8207918098479198,-0.7928246391723492,0.04384207697720061,0.04234822819011294,3.832640140899457e-05
236.9633483886719,187.76837158203125,304.60082940768825,248.32762576628778,-0.7386514544487,0.7829900383949282,-1.1893293857574463,1.6088627576828003,3.185164376347649,-2.7981921434402466,1.3928190217966856,-1.5216414928436282,-0.9650779787406176,208.0144496676749,208.01444966767488,272.61701331155615,272.61701331155615,-0.7690303786095269,0.7690303786095272,-1.349764071281329,1.7918285823084643,3.4978901203420625,-3.141592653589793,1.4056224416141294,-1.5216414928436282,-0.9999999999999998,-0.5538867245552812,-0.41119125418533636,545.2340266231122,0.4280339882531416,0.5250302193896607,0.5635709410695792,0.6912810266282096,3.832640140899457e-05
74.94779968261719,49.33765792846679,102.60124285887015,56.7657841977761,0.8345991373062132,-0.5420770049095153,2.7922863960266113,-0.3458730876445771,3.426847260311057,3.1381594836711884,-1.2691037438522161,1.3766761422157283,-0.9726385153378269,60.25513094602607,60.25513094602607,75.79287620674846,75.79287620674845,0.7035448043055194,-0.7035448043055196,2.793899139224681,-0.3476935143651123,3.4423110794567253,-3.141592653589793,-1.3035864398935484,1.3766761422157283,-1.0,-0.6348857712781155,-0.3377527440597112,151.5857524134969,-0.26806314673698867,-0.4845103861165763,0.004831175666487548,0.008732102178385293,3.832640140899457e-05
95.86731719970703,66.67499542236328,114.03702944549839,79.7822124865409,-0.6063467264175415,0.617188036441803,1.89468252658844,-0.39593866467475897,2.5969179343578244,2.290621191263199,1.1536475377635853,-1.2235347628593445,-0.7605645006605775,72.86274631791515,72.86274631791514,89.49256551257125,89.49256551257122,-0.6633936094755202,0.6633936094755201,2.279774002175907,-0.8618186514138862,3.4102739956580015,-3.1415926535897927,1.2389736282129924,-1.2235347628593445,-0.9999999999999999,-0.4631628394290795,-0.297401661231498,178.98513102514246,0.379646388144527,0.5426491067920447,-0.5840005901876036,-0.8347436154474541,3.832640140899457e-05
52.93913269042969,37.427764892578125,109.85157246671936,73.54942393291293,1.359245300292968,1.2965717315673826,-2.6877658367156982,-0.2980133295059204,2.3905742033938666,-2.389752507209778,-0.031043131211554553,0.0626735687255855,0.5751527401983211,41.04888794843745,41.04888794843746,41.42802118481709,41.42802118481699,0.1358083667512327,-0.1358083667512402,-3.049417917152243,0.09217473643755099,3.1533125520645595,3.1415926535897922,-0.2707856170360925,0.0626735687255855,-1.0,-0.17912893121261966,0.7542816714109407,82.85604236963393,-0.1388359678042839,-0.207361914787405,-0.34051171537244856,-0.5085797464725568,3.832640140899457e-05
217.9666442871094,172.6297607421875,1159.6136703555135,339.17975653650626,2.3556952476501465,1.29638147354126,-2.300550699234009,0.754603385925293,3.233591216601502,-3.0551540851593018,-0.3448893339024409,1.0593137741088865,0.7501359130127921,185.56674395609605,185.5667439560934,221.67082987270823,221.67082987264308,0.6141015493236254,-0.6141015493231048,-2.3577014952851445,0.7838911583046432,3.37314204453574,-3.141592653589788,-1.1575714552776604,1.0593137741088865,-1.0,-0.0953098944665941,0.8454458074793865,443.3416597453522,-0.1455463262305611,-0.4976049021628899,-0.057954303618581345,-0.19813860183842594,3.832640140899457e-05
153.74317932128906,153.0431671142578,251.05834899585324,185.7289331923789,1.0729321241378784,0.6424567699432373,1.7525043487548828,-1.3760788440704346,3.1580598197307883,3.1285831928253174,-0.3093910443715886,0.4304753541946411,-0.05665748042084009,153.35949287955717,153.35949287955717,156.95647424209452,156.9564742420847,0.21616408408656296,-0.21616408408626933,1.7595604259222422,-1.3820322276675507,3.17120041089885,-3.141592653589793,-0.4290000798827953,0.4304753541946411,-1.0,-0.5045669699469091,0.4479094895260691,313.91294848417914,-0.20094609774952502,-0.27162809084731077,0.5765289188672507,0.7793206800431643,3.832640140899457e-05
61.60283279418946,61.213886260986314,135.85463525123924,63.95007300603897,1.4281332492828376,-0.2978916168212892,-0.6267211437225343,2.7963523864746094,3.3405689957316307,2.8601117769824427,-1.393748801030472,1.7260248661041269,-0.6748849242331159,60.786060606034525,60.78606060603452,85.29729162723214,85.29729162723247,0.8703114154583504,-0.8703114154583531,-0.4589159718644298,2.682676681725363,3.5915696068150815,-3.141592653589793,-1.555090869177693,1.7260248661041269,-1.0,-0.41696357591621824,-0.2579213483168978,170.59458325446465,0.07505286613601461,0.15944125274893023,0.44742959740856564,0.9505131409437081,3.832640140899457e-05
39.00767517089842,32.60287094116211,40.91016577342118,52.38326437121496,-0.31106537580490107,1.0523195266723633,-3.043562173843384,0.41684666275978094,3.1347863396319084,2.8227764705764216,1.2051694518947844,-1.3633849024772644,-0.7994541736958739,35.5622078277042,35.562207827704206,43.910390241778494,43.91039024177849,-0.6724568493119216,0.6724568493119213,-2.9085746932563334,0.23301796033345984,3.41736700660544,-3.141592653589793,1.253692886745613,-1.3633849024772644,-1.0,-0.5635417371595969,-0.2359124365362768,87.820780483557,-0.6617498356001186,-0.5168119207517645,0.7490941688947335,0.5850259046900234,3.832640140899457e-05
177.4875946044922,143.57363891601562,249.22768876002115,184.65701417380063,-0.8712860345840454,0.7395349740982055,-2.497134208679199,0.3109152913093567,3.237265252709157,-2.808049499988556,1.4583311860206825,-1.610821008682251,-0.9646715291694627,157.04871383072228,157.04871383072225,212.62338478537086,212.62338478537086,-0.8182527245575837,0.8182527245575837,-2.6587351532811576,0.48285750030863533,3.5422809722088666,-3.141592653589793,1.479539183546506,-1.610821008682251,-1.0,-0.5231919724138931,-0.44147955675556966,425.24676957074183,0.1894006864902629,0.2556301235278335,0.5320186436744514,0.7180543752073588,3.832640140899457e-05
194.47894287109375,175.29580688476562,942.0243570057459,396.69555170010534,-2.2600247859954847,-1.457004427909851,2.889033317565918,-0.04542227089405059,3.0423463471708674,2.9344555884599686,0.24976122356913022,-0.8030203580856337,0.7884670404437071,180.96980558202804,180.96980558202378,198.80795421061922,198.8079542104439,-0.44043542022373616,0.44043542022159005,3.0202983778883388,-0.1212942757014039,3.2627500423164344,3.1415926535897425,0.8536995592287706,-0.8030203580856337,-1.0,-0.08927716384459138,0.8777442042882985,397.6159084210674,-0.07803231096790979,-0.18530164316234093,-0.17419694822323703,-0.4136617298557788,3.832640140899457e-05
100.13224792480469,50.72290802001953,389.2065666418283,141.46763804620656,-2.0337917804718026,-1.6850310564041144,-2.0217721462249756,0.9507120251655579,2.992874235884208,-2.9724841713905334,0.1065128789887968,-0.3487607240676882,0.8111595580623112,66.1222429169967,66.1222429169964,72.10263511166431,72.10263511166416,-0.42216838710342475,0.4221683871033691,-2.1101373431090833,1.031455310480709,3.25307684959444,-3.1415926535897922,0.8203190088942198,-0.3487607240676882,-1.0,-0.09092872801160704,0.9020882860739183,144.20527022333013,-0.15613619780102125,-0.4295627912780739,0.043187854934955146,0.11881867098374134,3.832640140899457e-05
51.914241790771484,51.61661911010742,94.44251428106394,148.3747233393933,1.2056430578231812,1.7173159122467032,-1.3290401697158813,2.0374441146850586,2.9612419634727445,2.9167010227786463,0.22668576471718593,-0.5116728544235221,0.5967785675669679,51.46947176733047,51.46947176733047,53.15211342691177,53.15211342691317,-0.25501153466990883,0.25501153466999016,-1.2343534090832533,1.9072392445065425,3.1827233515258957,3.1415926535897905,0.504583401343178,-0.5116728544235221,-0.9999999999999999,-0.1864113157679547,0.7831898833349225,106.3042268538247,-0.030986868343195226,-0.01972355998489727,0.5444732987213965,0.34656460435334235,3.832640140899457e-05
161.80245971679688,112.69866943359374,311.0986026119693,113.29805103764437,1.2711359262466428,-0.10308963805437085,0.07014655321836472,3.026998281478882,3.2605932043871473,-2.956851728260517,-1.1267355354319157,1.3742255643010137,-0.5962842879574993,130.30552945470563,130.30552945470558,167.72599286975182,167.72599286975088,0.7408026372566625,-0.7408026372566553,-0.030135543361497142,3.111457110228296,3.4734361359545742,-3.141592653589793,-1.3621533461599702,1.3742255643010137,-0.9999999999999999,-0.5085454834722205,-0.08773880448527879,335.4519857395026,-0.2901077229498237,-0.7965901124516588,-0.19554582454444605,-0.5369380338428754,3.832640140899457e-05
76.13712310791016,41.62385559082031,366.52551430542366,128.24998096879378,-2.253712892532347,-1.7910158634185793,-1.4875138998031616,1.1282879114151,2.6564087893852943,-2.6158018112182617,0.12128825341234162,-0.46269702911376753,0.8669235239633032,50.335285968992586,50.335285968991045,55.9263412973703,55.926341297351755,-0.4670733443173062,0.46707334431678293,-1.7807247256148377,1.3608679279749252,3.2775348109478872,-3.141592653589763,0.9019240867457605,-0.46269702911376753,-1.0,-0.05831185376078405,0.9252353777240874,111.85268259471923,-0.09161430455477375,-0.2618244450487936,0.09590908173990963,0.2740984852062853,3.832640140899457e-05
114.2611846923828,66.53204345703125,172.55787207932352,72.35746621228785,0.9714964032173156,0.41547426581382757,-0.9746838212013245,2.3165009021759033,3.043226595368212,2.9920005838023584,-0.4430842806227422,0.5560221374034879,-0.3074698913978971,84.5413893502874,84.5413893502874,90.34620485865852,90.34620485865851,0.3684853658240025,-0.36848536582400376,-0.9021705418163295,2.2394221117734636,3.226876238778791,-3.141592653589793,-0.7208376248981763,0.5560221374034879,-1.0,-0.602051927473978,0.2945820360760809,180.69240971731705,-0.3947462247217223,-0.9413896328193863,0.13270527585012518,0.3164751505699968,3.832640140899457e-05
